year,month,format,sst_mean,t2m_mean,d2m_mean,wind_speed_mean,deltaT_mean,n_hours
2006,01,nc,299.5501403808594,297.2338256835937,289.1298217773437,4.259400844573975,-2.3163459300994877,744
2006,02,grib,300.01031494140625,298.9721374511719,290.9363098144531,3.41663146018982,-1.0381838083267212,672
2006,03,grib,300.8341979980469,299.36260986328125,291.30181884765625,3.790151357650757,-1.4715864658355713,744
2006,04,grib,301.4792785644531,300.46148681640625,294.0819396972656,4.27012825012207,-1.0177892446517944,720
2006,05,grib,302.4515686035156,301.70245361328125,296.610595703125,4.628571510314941,-0.7491148114204407,744
2006,06,grib,302.55975341796875,300.7124328613281,297.5166015625,4.788242816925049,-1.8473446369171145,720
2006,07,nc,301.2127990722656,299.5925598144531,297.07177734375,8.949640274047852,-1.6201975345611572,744
2006,08,grib,300.53729248046875,299.0640563964844,296.6726989746094,7.956720352172852,-1.4732551574707031,744
2006,09,grib,301.64093017578125,299.7376403808594,296.6619873046875,3.791313409805298,-1.903339982032776,720
2006,10,grib,302.0401916503906,300.7023010253906,295.75164794921875,3.275887489318848,-1.3378942012786863,744
2006,11,grib,301.9862365722656,300.01806640625,293.4289855957031,3.347425699234009,-1.9681881666183472,720
2006,12,grib,300.62908935546875,298.3364562988281,291.3619689941406,3.644657850265503,-2.2926583290100098,744
2007,01,nc,299.80828857421875,297.6734619140625,290.19219970703125,4.207687377929688,-2.134842157363892,744
2007,02,grib,300.0113525390625,297.9324645996094,290.9430236816406,3.231653451919556,-2.078885316848755,672
2007,03,grib,300.3026428222656,299.6634826660156,292.0091857910156,4.11088752746582,-0.6391544342041016,744
2007,04,grib,301.8974914550781,301.21435546875,294.9195861816406,3.6123197078704834,-0.6831298470497131,720
2007,05,grib,303.12603759765625,301.9525146484375,296.3460693359375,4.005819797515869,-1.173539161682129,744
2007,06,grib,303.15380859375,301.0820007324219,297.9648742675781,5.853507995605469,-2.071820974349976,720
2007,07,nc,301.82989501953125,300.0976257324219,297.4512023925781,7.21560525894165,-1.7322630882263184,744
2007,08,grib,301.2665405273437,299.4043884277344,296.9938659667969,7.157788276672363,-1.862134575843811,744
2007,09,grib,301.8981628417969,299.8266296386719,296.83544921875,4.347816467285156,-2.071510076522827,720
2007,10,grib,301.91925048828125,300.5850830078125,294.44891357421875,3.2489826679229736,-1.334148406982422,744
2007,11,grib,301.5730895996094,299.7692565917969,292.2061767578125,3.259349584579468,-1.80381178855896,720
2007,12,grib,300.545166015625,298.4033203125,291.0695495605469,4.344005107879639,-2.1418323516845703,744
2008,01,nc,299.49981689453125,296.5640869140625,288.4434509277344,4.33799934387207,-2.9357340335845947,744
2008,02,grib,298.481689453125,296.2811584472656,288.1291809082031,4.404085636138916,-2.2005090713500977,696
2008,03,grib,299.9875793457031,299.3096923828125,292.4639892578125,3.241848945617676,-0.6778296828269958,744
2008,04,grib,301.4212341308594,300.73089599609375,294.1172180175781,3.5642619132995605,-0.690334677696228,720
2008,05,grib,302.7736511230469,301.76116943359375,296.1588439941406,4.124095439910889,-1.012473464012146,744
2008,06,grib,302.2405700683594,300.59130859375,297.4137268066406,7.359519004821777,-1.6492581367492676,720
2008,07,nc,301.32208251953125,299.7447814941406,297.0344543457031,7.153124809265137,-1.577294945716858,744
2008,08,grib,300.7898864746094,299.28070068359375,296.4805603027344,6.262618541717529,-1.509168028831482,744
2008,09,grib,301.2117919921875,299.4101257324219,296.0607604980469,4.236917972564697,-1.8017088174819946,720
2008,10,grib,302.2343444824219,300.6517028808594,294.89898681640625,3.032111644744873,-1.5826530456542969,744
2008,11,grib,301.5422058105469,300.00372314453125,293.0498352050781,3.8436906337738037,-1.538509488105774,720
2008,12,grib,301.28558349609375,298.8057556152344,292.2180480957031,3.177741527557373,-2.479801654815674,744
2009,01,nc,300.5840148925781,298.1390686035156,290.7918395996094,3.618129968643189,-2.4449429512023926,744
2009,02,grib,300.0721130371094,298.440185546875,290.43829345703125,4.0147576332092285,-1.6319496631622314,672
2009,03,grib,300.6231994628906,299.9903259277344,292.7499694824219,3.790238618850708,-0.6329064965248108,744
2009,04,grib,301.71820068359375,301.6495666503906,294.3301696777344,3.838369131088257,-0.06864073127508163,720
2009,05,grib,302.6103515625,301.797119140625,296.0924987792969,4.175273895263672,-0.8132178783416748,744
2009,06,grib,302.85296630859375,301.2994689941406,297.1834716796875,4.933322906494141,-1.5534884929656982,720
2009,07,nc,301.2550048828125,299.6522521972656,297.291748046875,8.284172058105469,-1.6027593612670898,744
2009,08,grib,301.0645751953125,299.6720275878906,296.93853759765625,5.874028205871582,-1.3925511837005615,744
2009,09,grib,302.04638671875,300.2286376953125,296.71673583984375,4.216798782348633,-1.8177586793899536,720
2009,10,grib,302.08624267578125,300.5779113769531,294.9148254394531,3.7150275707244873,-1.50832200050354,744
2009,11,grib,301.1745300292969,299.3633728027344,293.7323913574219,3.248527765274048,-1.8111692667007446,720
2009,12,grib,300.4794921875,298.1893615722656,291.4979553222656,3.509852886199951,-2.290109395980835,744
2010,01,grib,300.1490173339844,297.9476928710937,290.3870544433594,3.748528003692627,-2.20133113861084,744
2010,02,grib,300.2013244628906,298.147216796875,290.4711303710937,3.663426637649536,-2.0540874004364014,672
2010,03,grib,300.9078369140625,300.15643310546875,293.1434936523437,3.418267250061035,-0.7514088749885559,744
2010,04,grib,302.3521728515625,301.8258361816406,295.6454772949219,3.6407527923583984,-0.526336133480072,720
2010,05,grib,303.4000244140625,302.7115173339844,297.1014099121094,4.720230102539063,-0.688515305519104,744
2010,06,grib,303.4198303222656,301.3707580566406,297.9823303222656,4.64824914932251,-2.0490801334381104,720
2010,07,grib,302.0686340332031,299.89678955078125,297.48223876953125,7.056891918182373,-2.1718504428863525,744
2010,08,grib,301.38983154296875,299.6205139160156,297.1893615722656,6.133241653442383,-1.769320368766785,744
2010,09,grib,301.73358154296875,299.8497009277344,296.8586120605469,4.062270641326904,-1.883880615234375,720
2010,10,grib,302.47314453125,300.4781188964844,296.38043212890625,2.791088819503784,-1.9949902296066284,744
2010,11,grib,301.9252319335937,299.876220703125,295.48046875,3.158407211303711,-2.049018621444702,720
2010,12,grib,300.1765441894531,296.9789733886719,289.4521179199219,3.701732397079468,-3.1975767612457275,744
2011,01,grib,299.1385803222656,296.76983642578125,288.7198486328125,4.176428318023682,-2.3687729835510254,744
2011,02,grib,299.5431213378906,297.6473693847656,290.20709228515625,3.668688058853149,-1.8957582712173464,672
2011,03,grib,300.4014892578125,299.8116455078125,291.8652038574219,3.806642532348633,-0.5898550152778625,744
2011,04,grib,301.4952392578125,300.80133056640625,294.61627197265625,4.019158840179443,-0.6938726902008057,720
2011,05,grib,302.4845275878906,301.6966552734375,296.4881896972656,4.362656593322754,-0.7878753542900085,744
2011,06,grib,302.2869567871094,300.5566101074219,297.7057189941406,6.441218376159668,-1.7303550243377686,720
2011,07,grib,301.354248046875,299.5100402832031,297.2347106933594,6.591380596160889,-1.8442312479019165,744
2011,08,grib,300.8403625488281,299.3534545898437,297.0943908691406,6.612102508544922,-1.4869158267974854,744
2011,09,grib,301.266357421875,299.3844909667969,296.3221130371094,4.676788806915283,-1.8818532228469849,720
2011,10,grib,302.3443908691406,300.77130126953125,295.7705383300781,2.5258123874664307,-1.5730630159378052,744
2011,11,grib,301.9300537109375,300.3341979980469,293.3486328125,3.267897844314575,-1.5958377122879028,720
2011,12,grib,300.818359375,298.44354248046875,290.7884216308594,3.946873426437378,-2.374803304672241,744
2012,01,grib,299.2177124023437,296.0837097167969,287.83514404296875,4.36412239074707,-3.133965015411377,744
2012,02,grib,298.5907897949219,297.1619873046875,288.48895263671875,4.604957103729248,-1.4288208484649658,696
2012,03,grib,299.0609741210937,298.4535827636719,290.14337158203125,3.89579701423645,-0.6074016690254211,744
2012,04,grib,300.84197998046875,300.56036376953125,294.701171875,3.849651336669922,-0.281621903181076,720
2012,05,grib,301.5787048339844,301.21148681640625,295.6913146972656,4.53603458404541,-0.3672149777412414,744
2012,06,grib,302.32794189453125,300.7698059082031,297.5022888183594,5.374070644378662,-1.5581872463226318,720
2012,07,grib,301.7296142578125,299.9614562988281,297.29962158203125,7.129729747772217,-1.768181085586548,744
2012,08,grib,300.9649353027344,299.4474182128906,296.97296142578125,6.589550971984863,-1.517504334449768,744
2012,09,grib,301.2428894042969,299.5466613769531,296.48492431640625,5.044070720672607,-1.696219563484192,720
2012,10,grib,302.1885070800781,300.6400451660156,295.1986999511719,2.8024699687957764,-1.5484975576400757,744
2012,11,grib,301.3147277832031,299.399169921875,291.6434936523437,3.216444969177246,-1.9155490398406985,720
2012,12,grib,300.40167236328125,298.2437744140625,291.180908203125,3.5081446170806885,-2.157846212387085,744
2013,01,grib,299.6788635253906,296.842041015625,288.8280334472656,3.999723672866821,-2.8368444442749023,744
2013,02,grib,299.8834533691406,297.9664611816406,290.3104248046875,3.882059812545776,-1.9169946908950808,672
2013,03,grib,300.6884155273437,299.7936706542969,291.6470031738281,3.9285190105438232,-0.8947228789329529,744
2013,04,grib,301.29266357421875,300.6339111328125,294.00360107421875,4.054051876068115,-0.6587465405464172,720
2013,05,grib,302.6402587890625,301.885986328125,296.5557861328125,4.281555652618408,-0.7542440891265869,744
2013,06,grib,302.1669616699219,300.1614685058594,297.4130554199219,6.514224052429199,-2.005486965179444,720
2013,07,grib,300.7655334472656,299.1021423339844,296.7407531738281,8.289515495300293,-1.6633810997009275,744
2013,08,grib,300.1597900390625,298.832275390625,296.34979248046875,6.444276332855225,-1.3274893760681152,744
2013,09,grib,301.46051025390625,299.6044311523437,296.55877685546875,4.406422138214111,-1.8560590744018557,720
2013,10,grib,302.0692443847656,300.4132080078125,296.0970153808594,3.07903790473938,-1.656014084815979,744
2013,11,grib,301.5247497558594,299.7185363769531,292.73828125,3.405527114868164,-1.8062326908111568,720
2013,12,grib,300.4950561523437,297.6145935058594,290.0644226074219,3.8210718631744394,-2.880455732345581,744
2014,01,grib,299.5293273925781,296.7745666503906,289.58026123046875,3.902600288391113,-2.754727840423584,744
2014,02,grib,299.63531494140625,297.2180480957031,289.5466003417969,3.5461556911468506,-2.417274236679077,672
2014,03,grib,300.44439697265625,299.3528747558594,291.68072509765625,3.6291444301605225,-1.0915162563323977,744
2014,04,grib,301.5862121582031,300.8883361816406,294.4164123535156,3.515622615814209,-0.6978424787521362,720
2014,05,grib,302.9361267089844,301.9493408203125,296.20477294921875,3.780642986297608,-0.9868035912513732,744
2014,06,grib,302.7861633300781,301.6417541503906,297.48406982421875,6.126975059509277,-1.144442439079285,720
2014,07,grib,301.7734069824219,299.8031921386719,297.18963623046875,7.855945110321045,-1.9702062606811523,744
2014,08,grib,300.7937316894531,299.2690124511719,296.79254150390625,6.081084728240967,-1.5247238874435425,744
2014,09,grib,301.48663330078125,299.7629089355469,296.58612060546875,4.712001323699951,-1.7237060070037842,720
2014,10,grib,302.90301513671875,301.159423828125,296.0860595703125,2.7520194053649902,-1.7435846328735352,744
2014,11,grib,302.0820007324219,300.2654113769531,294.03375244140625,3.235874652862549,-1.8165900707244875,720
2014,12,grib,300.9078063964844,298.0025329589844,290.0105285644531,3.970855951309204,-2.9052600860595703,744
2015,01,grib,299.8501892089844,296.7343444824219,289.2809753417969,4.086968421936035,-3.115816116333008,744
2015,02,grib,299.8505554199219,297.9266967773437,290.7670288085937,3.402740478515625,-1.92384135723114,672
2015,03,grib,300.4672241210937,299.2856750488281,292.7309265136719,3.3991830348968506,-1.1815710067749023,744
2015,04,grib,301.8507385253906,300.772705078125,295.07666015625,3.0294034481048584,-1.078058838844299,720
2015,05,grib,303.1763000488281,302.4577941894531,296.99127197265625,4.15590238571167,-0.7184777855873108,744
2015,06,grib,302.7473449707031,300.9684143066406,297.5748596191406,6.288642883300781,-1.7789744138717651,720
2015,07,grib,301.34246826171875,300.2617492675781,297.3263854980469,7.646322727203369,-1.080697774887085,744
2015,08,grib,301.0951843261719,299.79986572265625,297.03143310546875,5.797701358795166,-1.2953215837478638,744
2015,09,grib,302.0850830078125,300.2641906738281,296.36328125,3.584358692169189,-1.8208972215652464,720
2015,10,grib,303.1791076660156,301.7311706542969,296.5777587890625,2.4611895084381104,-1.4479361772537231,744
2015,11,grib,302.5365600585937,300.932373046875,293.9667053222656,3.349090576171875,-1.6041408777236938,720
2015,12,grib,301.31903076171875,298.81219482421875,290.6711730957031,4.123799800872803,-2.5068161487579346,744
2016,01,grib,300.2572326660156,297.4762268066406,289.2851867675781,3.815961360931397,-2.7809717655181885,744
2016,02,grib,299.90240478515625,298.1039428710937,290.6004333496094,3.448870182037353,-1.7984731197357178,696
2016,03,grib,300.82342529296875,300.1766967773437,293.4912109375,3.662590503692627,-0.6466951966285706,744
2016,04,grib,301.81915283203125,301.2700500488281,295.0505065917969,4.313247203826904,-0.5490934252738953,720
2016,05,grib,303.02545166015625,302.43951416015625,297.4955139160156,4.57681131362915,-0.5859578251838684,744
2016,06,grib,302.9994506835937,301.47674560546875,297.8729553222656,5.974371433258057,-1.5226902961730957,720
2016,07,grib,301.3300476074219,299.6297607421875,297.1947326660156,7.165860652923584,-1.700295090675354,744
2016,08,grib,300.6869812011719,299.4610290527344,296.91339111328125,7.351244926452637,-1.2259780168533323,744
2016,09,grib,301.3104553222656,299.5103759765625,296.422607421875,5.1318440437316895,-1.8000974655151367,720
2016,10,grib,301.40582275390625,299.712158203125,295.029541015625,3.4556002616882324,-1.69366192817688,744
2016,11,grib,300.5782470703125,298.8756408691406,291.9425048828125,3.368750095367432,-1.7025882005691528,720
2016,12,grib,300.2175598144531,298.2287292480469,291.3387145996094,3.820645332336426,-1.9888266324996948,744
2017,01,grib,299.81005859375,297.1830444335937,289.7943115234375,3.830331563949585,-2.6269991397857666,744
2017,02,grib,299.7742004394531,298.4959716796875,290.7005310058594,3.9444456100463863,-1.2782591581344604,672
2017,03,grib,300.2567749023437,299.4571228027344,292.0347900390625,3.84782600402832,-0.7996490001678467,744
2017,04,grib,301.6171569824219,301.1025695800781,294.4129638671875,3.707008123397827,-0.5145634412765503,720
2017,05,grib,302.76226806640625,302.2138671875,297.2101745605469,4.407741546630859,-0.5484090447425842,744
2017,06,grib,303.04071044921875,301.1290283203125,298.0154113769531,5.843245506286621,-1.9116746187210083,720
2017,07,grib,301.47711181640625,299.8810119628906,297.36474609375,7.961153507232666,-1.5960657596588137,744
2017,08,grib,301.0970764160156,299.6595153808594,297.1610412597656,6.154624938964844,-1.43759024143219,744
2017,09,grib,301.74676513671875,300.24078369140625,296.96600341796875,3.7590019702911377,-1.5059915781021118,720
2017,10,grib,302.4535827636719,300.8249816894531,296.5335998535156,2.5117757320404053,-1.6285967826843262,744
2017,11,grib,301.3093566894531,299.4813232421875,292.4518127441406,3.687154531478882,-1.828040361404419,720
2017,12,grib,299.7794494628906,297.6184387207031,291.26123046875,3.7227513790130615,-2.1610238552093506,744
2018,01,grib,299.4319152832031,297.2902526855469,290.10614013671875,3.3627185821533203,-2.1416733264923096,744
2018,02,grib,299.67169189453125,298.4617919921875,291.0511169433594,3.3109042644500732,-1.2098701000213623,672
2018,03,grib,300.52911376953125,300.0175476074219,292.8598937988281,3.726496458053589,-0.5115712881088257,744
2018,04,grib,301.9540100097656,301.2381591796875,295.2014465332031,3.4474101066589355,-0.7158811092376709,720
2018,05,grib,302.9859313964844,302.3137512207031,297.15057373046875,4.266347408294678,-0.6722068786621094,744
2018,06,grib,302.86663818359375,301.24334716796875,297.96649169921875,6.019721984863281,-1.6232870817184448,720
2018,07,grib,301.2836303710937,299.7281494140625,297.19891357421875,8.424930572509766,-1.5554605722427368,744
2018,08,grib,300.24920654296875,299.0208740234375,296.5148010253906,7.99952507019043,-1.228322148323059,744
2018,09,grib,301.12799072265625,299.5624694824219,296.0501708984375,3.902308940887451,-1.5654878616333008,720
2018,10,grib,302.6997375488281,301.46185302734375,295.8041687011719,2.3305630683898926,-1.2378658056259155,744
2018,11,grib,302.2174072265625,300.5432434082031,293.8622741699219,2.8845880031585693,-1.674134612083435,720
2018,12,grib,300.6859436035156,297.929931640625,289.8059387207031,4.087441921234131,-2.756016492843628,744
2019,01,grib,299.4564514160156,296.7348022460937,288.6454467773437,4.384701251983643,-2.721631526947021,744
2019,02,grib,298.9051208496094,297.1459655761719,289.7030334472656,3.900049209594727,-1.7591629028320312,672
2019,03,grib,299.46661376953125,298.8969116210937,291.52325439453125,3.797310113906861,-0.5696795582771301,744
2019,04,grib,301.3092956542969,301.2843017578125,294.9123229980469,3.8016862869262695,-0.0250037293881177,720
2019,05,grib,302.4018249511719,301.7511291503906,296.1958923339844,4.152345657348633,-0.6506879925727844,744
2019,06,grib,302.5750427246094,301.4931030273437,297.9062194824219,5.13372278213501,-1.0819741487503052,720
2019,07,grib,301.8591613769531,300.0770263671875,297.6983642578125,6.813229560852051,-1.78214430809021,744
2019,08,grib,301.1289978027344,299.6483459472656,297.120849609375,6.971577167510986,-1.48065185546875,744
2019,09,grib,301.37451171875,299.60357666015625,297.1842346191406,5.389199733734131,-1.77092182636261,720
2019,10,grib,302.2973937988281,300.3008728027344,296.6800537109375,3.357138633728028,-1.9965018033981323,744
2019,11,grib,301.5399169921875,299.8315124511719,295.1682434082031,3.047081232070923,-1.708423137664795,720
2019,12,grib,301.0330505371094,298.74542236328125,293.1536560058594,3.9644365310668954,-2.287642240524292,744
2020,01,grib,299.9471740722656,296.7574462890625,290.4264831542969,3.930081605911255,-3.189711809158325,744
2020,02,grib,299.7987670898437,298.3884582519531,291.1468811035156,3.6302428245544434,-1.4102810621261597,696
2020,03,grib,300.4035949707031,298.98388671875,292.0221252441406,3.74937891960144,-1.4197351932525637,744
2020,04,grib,301.8245544433594,301.4920959472656,295.8713684082031,3.530829429626465,-0.3324815034866333,720
2020,05,grib,303.1226806640625,302.42645263671875,297.5184020996094,4.271486759185791,-0.6962311267852783,744
2020,06,grib,303.0240173339844,300.8651123046875,298.0326232910156,4.381974220275879,-2.158928155899048,720
2020,07,grib,302.3772277832031,300.31427001953125,297.8086242675781,5.712406158447266,-2.062974452972412,744
2020,08,grib,301.4431457519531,299.6496887207031,297.40655517578125,7.738580703735352,-1.793451905250549,744
2020,09,grib,302.09930419921875,300.21697998046875,297.1311950683594,3.124287843704224,-1.8823028802871704,720
2020,10,grib,302.32177734375,300.5976257324219,296.66998291015625,2.858241558074951,-1.724173903465271,744
2020,11,grib,301.4357604980469,299.8480224609375,293.3360290527344,3.792997121810913,-1.587733268737793,720
2020,12,grib,300.7018127441406,298.26983642578125,291.95849609375,3.725089550018311,-2.431962013244629,744
2021,01,grib,300.2844543457031,297.8713684082031,291.4375,4.024503231048584,-2.413087844848633,744
2021,02,grib,300.3146057128906,298.54669189453125,291.069580078125,3.732986450195313,-1.767907977104187,672
2021,03,grib,301.2267150878906,300.5986328125,293.1535949707031,3.650045394897461,-0.6280826330184937,744
2021,04,grib,302.3193054199219,301.4095764160156,295.41387939453125,3.331820249557495,-0.9097327589988708,720
2021,05,grib,303.24932861328125,302.0600280761719,297.1366271972656,4.011772155761719,-1.1893212795257568,744
2021,06,grib,302.97442626953125,300.68463134765625,297.5527648925781,5.284665584564209,-2.289801359176636,720
2021,07,grib,302.0729675292969,300.2854919433594,297.4428405761719,7.349375247955322,-1.7874512672424316,744
2021,08,grib,301.3229675292969,299.5521545410156,296.8078918457031,5.199525833129883,-1.770800232887268,744
2021,09,grib,301.4432678222656,299.5567932128906,297.0895080566406,5.54771614074707,-1.8864835500717163,720
2021,10,grib,302.28094482421875,300.5756530761719,295.5406494140625,3.202221393585205,-1.705280900001526,744
2021,11,grib,301.4869689941406,300.04547119140625,294.6488342285156,3.537775993347168,-1.441488265991211,720
2021,12,grib,300.43328857421875,297.5584716796875,292.1014404296875,3.7181456089019775,-2.8748316764831543,744
2022,01,grib,299.7396240234375,296.2752380371094,289.7527770996094,3.8256800174713135,-3.4643850326538086,744
2022,02,grib,299.3970031738281,297.362060546875,289.98516845703125,3.583411693572998,-2.034940481185913,672
2022,03,grib,300.4648132324219,300.46832275390625,293.07977294921875,3.665908098220825,0.0035047633573412,744
2022,04,grib,302.20220947265625,301.77178955078125,295.6656799316406,3.0044500827789307,-0.4304255545139313,720
2022,05,grib,302.9105834960937,302.2075500488281,296.91619873046875,4.966484546661377,-0.7030905485153198,744
2022,06,grib,302.9888000488281,300.9523620605469,297.3919372558594,4.483083248138428,-2.03640079498291,720
2022,07,grib,301.3660583496094,299.6952819824219,297.1055603027344,7.480258941650391,-1.6707655191421509,744
2022,08,grib,300.88970947265625,299.4673156738281,296.8253479003906,6.854450225830078,-1.4224154949188232,744
2022,09,grib,301.57916259765625,299.5875549316406,296.6757507324219,3.9341423511505127,-1.991621851921081,720
2022,10,grib,302.08135986328125,300.1116027832031,295.145751953125,2.8486952781677246,-1.969773530960083,744
2022,11,grib,301.1083374023437,299.2832946777344,292.2441711425781,3.540339469909668,-1.825015425682068,720
2022,12,grib,300.40338134765625,298.60382080078125,292.2467346191406,3.648500442504883,-1.7995927333831787,744
2023,01,grib,299.302001953125,296.6126403808594,289.5038452148437,4.232518196105957,-2.6893765926361084,744
2023,02,grib,299.6241149902344,298.618408203125,290.6650390625,4.116847991943359,-1.0057293176651,672
2023,03,grib,300.9521789550781,299.6205139160156,292.5206298828125,3.1553704738616943,-1.3316612243652344,744
2023,04,grib,301.7976989746094,301.0282592773437,294.7326965332031,3.534199953079224,-0.7694242596626282,720
2023,05,grib,303.1385803222656,302.3145751953125,296.67120361328125,3.842214584350586,-0.8240354061126709,744
2023,06,grib,303.0592956542969,301.7459411621094,297.90350341796875,6.4398274421691895,-1.3133548498153689,720
2023,07,grib,301.6051025390625,299.8563842773437,297.61883544921875,7.743653774261475,-1.7487212419509888,744
2023,08,grib,301.18475341796875,299.9198913574219,297.1508178710937,6.070661544799805,-1.2648348808288574,744
2023,09,grib,302.145263671875,300.26861572265625,297.3898620605469,4.518888473510742,-1.8766679763793943,720
2023,10,grib,302.4850769042969,301.2046203613281,295.9808959960937,2.803212881088257,-1.2804540395736694,744
2023,11,grib,302.46923828125,300.52911376953125,294.3895568847656,2.840768814086914,-1.94010591506958,720
2023,12,grib,301.3598327636719,299.0175170898437,292.72198486328125,3.624986886978149,-2.342306137084961,744
2024,01,grib,300.6164245605469,297.9396667480469,290.6068115234375,3.9014081954956055,-2.6767587661743164,744
2024,02,grib,300.22576904296875,298.6686096191406,290.95086669921875,3.958575487136841,-1.55712890625,696
2024,03,grib,300.4156494140625,299.6024169921875,292.0014038085937,4.175207138061523,-0.8132055401802063,744
2024,04,grib,301.7965393066406,301.8265075683594,294.9312744140625,4.111928462982178,0.0299653802067041,720
2024,05,grib,303.03094482421875,302.6229858398437,297.5824890136719,4.4657979011535645,-0.4079663753509521,744
2024,06,grib,303.8256225585937,301.7123413085937,298.4776611328125,4.963916778564453,-2.113264560699463,720
2024,07,grib,301.9276428222656,300.3503112792969,298.063232421875,8.4861478805542,-1.577340602874756,744
2024,08,grib,301.55377197265625,300.19903564453125,297.5893859863281,5.997599124908447,-1.354721188545227,744
2024,09,grib,301.92578125,299.9771728515625,296.9819030761719,4.772480487823486,-1.948615312576294,720
2024,10,grib,302.73712158203125,300.92999267578125,297.1153259277344,2.5618555545806885,-1.8071407079696653,744
2024,11,grib,302.29736328125,300.1525573730469,292.67608642578125,3.5041253566741943,-2.14480209350586,720
2024,12,grib,300.4981384277344,298.10504150390625,291.4293518066406,3.832131385803223,-2.393092393875122,744
2025,01,nc,300.1476745605469,298.0345458984375,291.1766357421875,4.028027534484863,-2.113110065460205,744
2025,02,nc,300.4529724121094,299.35943603515625,291.2490539550781,4.039638996124268,-1.0935585498809814,672
2025,03,nc,301.461181640625,300.95294189453125,292.5433044433594,3.9716851711273193,-0.508217453956604,744
2025,04,nc,302.37359619140625,301.9473571777344,295.5393981933594,3.4878275394439697,-0.4262664914131164,720
2025,05,nc,303.29962158203125,301.66192626953125,297.37750244140625,3.960304260253906,-1.63770854473114,744
2025,06,nc,302.6693725585937,301.0793762207031,297.97705078125,7.00862979888916,-1.589972972869873,720
2025,07,nc,301.344482421875,299.9031066894531,297.3919372558594,7.9264702796936035,-1.441382646560669,744
2025,08,nc,300.9384155273437,299.43115234375,296.9776611328125,6.325162410736084,-1.5072546005249023,744
2025,09,nc,301.1731262207031,299.413818359375,296.6005859375,4.6991801261901855,-1.7593188285827637,720
2025,10,nc,301.7964782714844,300.3041687011719,296.4075927734375,4.263546466827393,-1.4922691583633425,744
2025,11,nc,300.9579162597656,298.8052978515625,292.18853759765625,3.27117919921875,-2.1526169776916504,720
2025,12,nc,300.3538818359375,297.8748474121094,289.8261108398437,3.469665765762329,-2.4790563583374023,744
